,video_id,video_title_high_engagement,video_title_medium_engagement,video_tile_low_engagement,video_audio_high_engagement,video_audio_medium_engagement,video_audio_low_engagement,video_thumbnail_high_engagement,video_thumbnail_medium_engagement,video_thumbnail_low_engagement,video_frame_high_engagement,video_frame_medium_engagement,video_frame_low_engagement,video_transcript_high_engagement,video_transcript_medium_engagement,video_transcript_low_engagement,label
190,r_Q4KdVF8u0,0.008620500894112981,0.8386955942212936,0.15268390488459344,0.23223965717370662,0.5664943204783933,0.20126602234790011,0.14189294984985332,0.2332302123254972,0.6248768378246495,0.032967031404117775,0.357733688118005,0.6092992804778772,0.09316075753171298,0.16606846131622507,0.740770781152062,Medium engagement
192,80xlQ-6f52w,0.03586367612412744,0.9206395564311181,0.04349676744475455,0.9699271884839745,0.01673489158227437,0.0133379199337512,0.03379391316393977,0.658918912814857,0.30728717402120326,0.05254640641439985,0.8904684967593772,0.056985096826222985,0.08716383771276819,0.02521338483682813,0.8876227774504037,Medium engagement
193,zMCd5Nwrjvg,0.5385626459667509,0.0850283944799161,0.3764089595533331,0.16142643344217084,0.7582599941901775,0.08031357236765164,0.06360525143570951,0.1669679917958394,0.769426756768451,0.00724034513725257,0.9796394434419415,0.01312021142080601,0.2510441814326009,0.0226520708468817,0.7263037477205173,High engagement
194,hOam_EpkHys,0.0013504514019831734,0.9938708054717289,0.004778743126287956,0.05557075957297313,0.9021069025144167,0.04232233791261014,0.07984477794213536,0.6255219416890783,0.2946332803687863,0.004525133888575063,0.9648404974498267,0.030634368661598216,0.32124563748791385,0.6581351110013436,0.020619251510742478,Medium engagement
196,jlfcBSulKSc,0.013392903470270324,0.3888007829119159,0.5978063136178138,0.0984979842360647,0.5019171940159721,0.3995848217479631,0.22292326112876473,0.22864208951338702,0.5484346493578481,0.03283675000260326,0.9000443734261825,0.06711887657121433,0.1129841838575396,0.7352760755900646,0.15173974055239578,High engagement
197,PO8AJ0W4n5A,0.03391280089250517,0.5654556558038414,0.40063154330365336,0.9001243884485735,0.030267205053425204,0.0696084064980015,0.26360694875831286,0.4561182784449657,0.2802747727967215,0.060404482647746824,0.8188495667308882,0.12074595062136503,0.16992549824292086,0.40691985859258495,0.4231546431644941,Medium engagement
198,AXpZWExmXG4,0.02571823220242078,0.6871890646880169,0.28709270310956225,0.0026334324816307863,0.9928003509492083,0.004566216569161045,0.05586929783508009,0.11800859029325611,0.8261221118716638,0.011448665097522178,0.9371756633773194,0.05137567152515839,0.07769207413706389,0.05721378745781543,0.8650941384051207,High engagement
200,1Cdw6r4aR9s,0.0007055012902309248,0.991180327398231,0.008114171311537953,0.019657710119852154,0.9692332820481696,0.011109007831978416,0.24340461958726992,0.27135837601213064,0.4852370044005993,0.10689445545433161,0.7556153249132865,0.13749021963238195,0.056595318106494895,0.0230859573494824,0.9203187245440227,Medium engagement
202,OaoIFyL17LA,0.12293271136655419,0.2519954552912278,0.625071833342218,0.8674861144179401,0.0715446406367518,0.0609692449453081,0.16201646956690754,0.5219959200827239,0.3159876103503686,0.0030159090860150508,0.9888222667976792,0.008161824116305687,0.09187439314778977,0.30983402512246083,0.5982915817297494,Low engagement
203,AX95ZiZ2Qlg,0.042185514904375256,0.13972831983314077,0.8180861652624839,0.00956270767465473,0.9705273432607214,0.0199099490646239,0.06763101009769316,0.4667236258095935,0.46564536409271323,0.021185893830250966,0.8867760156982218,0.09203809047152721,0.21455640583850938,0.45179731618784336,0.33364627797364727,Low engagement
204,q6dx9JErQWg,0.011245048718198144,0.95765305434068,0.031101896941121712,0.8451721007484475,0.13195177989339174,0.022876119358160665,0.005672501712759568,0.03893471335396018,0.9553927849332803,0.002548688175346553,0.9887016788336764,0.00874963299097706,0.020127680026934647,0.004124307288418965,0.9757480126846463,Medium engagement
205,36d1A67j7JI,0.001025461068420078,0.9856411356444915,0.013333403287088414,0.9453704101165532,0.03750272923134952,0.017126860652097134,0.0742405090513276,0.23191250193712182,0.6938469890115505,0.7668834715152849,0.2169871491752372,0.016129379309477755,0.007786782933215544,0.026614635829044143,0.9655985812377402,Medium engagement
207,myYz17VaMS4,0.008705445107729177,0.9675354531894258,0.02375910170284526,0.9268298077347042,0.0533040652878472,0.0198661269774485,0.17382191296970906,0.4295858233610842,0.39659226366920686,0.004168764193368266,0.9923259148850269,0.0035053209216047957,0.23507222330064564,0.2651340077572889,0.49979376894206545,Medium engagement
210,0jJX7p6qzMY,0.03453950206721712,0.2033422873421827,0.7621182105906003,0.9333032014127559,0.036762441953369966,0.029934356633874008,0.051448428241650905,0.6528558109294008,0.2956957608289484,0.01769364293673792,0.9140085175059525,0.06829783955730971,0.016441496077718106,0.011127402601962601,0.9724311013203194,High engagement
213,Ns4YWt0pFnk,0.055449126564136024,0.5126837136529695,0.4318671597828945,0.008019484143972013,0.9799688828339036,0.012011633022124272,0.09429587271692076,0.7897186099928731,0.11598551729020595,0.0018597207894415473,0.994618180433535,0.0035220987770233467,0.07348141471734995,0.33602564955582215,0.5904929357268278,Medium engagement
214,CC7KqBMosCM,0.007653832417416866,0.9438810846348151,0.04846508294776794,0.1962677184511671,0.03206173654315563,0.7716705450056772,0.020911581940942343,0.4825783016279925,0.4965101164310652,0.007447209246181746,0.9821722726283582,0.01038051812546012,0.22016845861432255,0.06978302160952411,0.7100485197761532,High engagement
216,1fQC7eDEPsI,0.030240963895177306,0.17455658735900942,0.7952024487458133,0.14484021411015374,0.4737907639398091,0.381369021950037,0.010394430690916407,0.7543766683896423,0.23522890091944137,0.9060285612466487,0.042720229981973556,0.05125120877137771,0.2497798929965526,0.02388755173207934,0.7263325552713681,Low engagement
217,CXmlPP4S6cw,0.01022218730902496,0.29311322533445316,0.6966645873565218,0.261475117518744,0.16009547233241522,0.5784294101488408,0.01777445108532086,0.3094668550799194,0.6727586938347597,0.22754754333106092,0.20295165941989665,0.5695007972490425,0.23710552035405524,0.0718532259656253,0.6910412536803194,Low engagement
218,Z4aUJR43RpA,0.0008480337274448882,0.03913286631729378,0.9600190999552612,0.19084601384454095,0.03401298409598694,0.7751410020594721,0.07669994746178588,0.23746469768619669,0.6858353548520174,0.053285374240213325,0.823155062063381,0.12355956369640582,0.06899638585288234,0.5456881637664671,0.38531545038065046,High engagement
222,67UynYLB31c,0.021926458197279158,0.7733691150688938,0.20470442673382688,0.0254761053644388,0.8196045081878192,0.1549193864477419,0.24055358600634355,0.347706938761605,0.4117394752320514,0.31416189263529576,0.3763017948022642,0.30953631256243996,0.034510118546723395,0.24633259097183838,0.7191572904814382,Medium engagement
223,f9tdOix1tLY,0.0042821610130798745,0.9522142766769905,0.04350356230992948,0.9206420888667234,0.06634779115880736,0.013010119974469271,0.04037080943418326,0.0516479090316563,0.9079812815341604,0.37114208955381156,0.0357169163265723,0.5931409941196162,0.06432309918614722,0.8275538373744441,0.10812306343940867,Medium engagement
224,Wm-tMlLhbdA,0.005990891353863015,0.9833761141338869,0.010632994512250088,0.15824804693913594,0.017321793052351927,0.8244301600085121,0.021111611295502927,0.07091712643038209,0.907971262274115,0.005243713167492044,0.9844675002029489,0.010288786629559158,0.2809529259696314,0.004069724916748228,0.7149773491136203,Medium engagement
225,1wbOLQS4LWk,0.016410782367356644,0.5168291854647256,0.4667600321679177,0.15969072158926284,0.01806343085118407,0.8222458475595531,0.08447119162283775,0.5618506988549342,0.35367810952222795,0.8646595315024975,0.06255746843684211,0.07278300006066028,0.15892085568318984,0.24285265471234138,0.5982264896044689,Medium engagement
226,DnaE_DpG_XE,0.004369560352362327,0.8870487707517146,0.10858166889592312,0.10185185955731509,0.017329537917793295,0.8808186025248916,0.0494120920187497,0.016818052361203057,0.9337698556200471,0.0018277808791438575,0.9935322313429824,0.004639987777873776,0.08142243072769953,0.22839297584730858,0.6901845934249918,Medium engagement
227,ovp3WFhO7zU,0.023399618134074405,0.789422327119333,0.18717805474659274,0.008144682052451377,0.9767809354788612,0.015074382468687442,0.05858940798744322,0.8233923575636823,0.11801823444887438,0.00860484460286953,0.9726675265019266,0.018727628895203983,0.051323890514612426,0.611679489158542,0.33699662032684563,High engagement
231,x_16Q4m7dGs,0.040334511715964375,0.8383820843354298,0.12128340394860579,0.059681535930887666,0.6613747516143862,0.27894371245472616,0.03267561432709758,0.48764535406553366,0.47967903160736874,0.04212954721391799,0.8577421647489624,0.10012828803711966,0.3261686726833093,0.1298514446509902,0.5439798826657005,Medium engagement
232,9um42yjMOmI,0.01563141769164521,0.9604835849808527,0.023884997327501916,0.08728591466960754,0.08100673131599928,0.8317073540143931,0.02389361918819166,0.44241047891275365,0.5336959018990546,0.0953930485271918,0.16052219962594075,0.7440847518468675,0.2809529259696314,0.004069724916748228,0.7149773491136203,Medium engagement
234,iTlozeljTOs,0.03169751012784817,0.685462825556583,0.2828396643155688,0.01891869957057619,0.8902625955559145,0.09081870487350936,0.039163117907492676,0.6978232010611694,0.263013681031338,0.15122305002808148,0.7454938221791426,0.103283127792776,0.19001732224528325,0.03806410342171783,0.771918574332999,Medium engagement
235,gSHzAWvQ5dU,0.011205155422373507,0.8785171142672423,0.110277730310384,0.05177113646092519,0.8271676232739128,0.12106124026516212,0.05306330669984653,0.08226790911007123,0.8646687841900823,0.15340205135418866,0.575030199604309,0.2715677490415022,0.2661870409719343,0.3738172217595477,0.35999573726851797,Medium engagement
236,DCOlkoHGTx8,0.13666979126005935,0.7742462430844944,0.08908396565544621,0.011566694166225086,0.9781888113951902,0.010244494438584563,0.02400126378814554,0.8798069713927616,0.09619176481909286,0.020021455719304648,0.9229394386250824,0.05703910565561299,0.012981732571623708,0.0032476414429547474,0.9837706259854214,Medium engagement
237,fVKfnJS_UEw,0.024706093743258037,0.349036016738917,0.626257889517825,0.008181218112644413,0.9657444193626143,0.02607436252474122,0.009682186170629041,0.13283221194575803,0.8574856018836129,0.005525325246451498,0.9733434138713477,0.02113126088220078,0.2884299904182577,0.033624589102708824,0.6779454204790335,Low engagement
238,tgOi_45ejpU,0.006476441644000579,0.7782531509585884,0.21527040739741113,0.016445620618501817,0.9753304549621069,0.00822392441939129,0.04650671577823857,0.053535163383128075,0.8999581208386332,0.15142383371355503,0.7364442034877351,0.11213196279870986,0.46679473977966235,0.007697176255447841,0.5255080839648898,High engagement
240,DAl2gcxn1uM,0.005415872673194495,0.04168058171411583,0.9529035456126898,0.006061165357395291,0.9731904283121343,0.02074840633047041,0.013744689470814052,0.5892524748211202,0.3970028357080657,0.09273964021362573,0.7979769465574841,0.10928341322889036,0.1295872620584561,0.31794807297177424,0.5524646649697696,Low engagement
242,C2Y8tNmXY1w,0.07790192386192571,0.8713934422244602,0.05070463391361392,0.01626371591808531,0.9692548892863613,0.014481394795553522,0.07769991354872491,0.2846666939638376,0.6376333924874376,0.09755984732823038,0.38167050644423517,0.5207696462275344,0.007562838119290708,0.00814292531652185,0.9842942365641875,Medium engagement
243,Vd7r7cQWGuU,0.021813183077471727,0.96443774657188,0.013749070350648205,0.0009016707854563764,0.9971311066682679,0.001967222546275805,0.02785947170863279,0.49532178018387324,0.4768187481074941,0.028975606975910957,0.9556298996295759,0.015394493394513048,0.016923304607887227,0.05533331172459693,0.9277433836675157,High engagement
244,NzT8E0IGUAc,0.019123650826030014,0.2597496486804941,0.7211267004934759,0.004894295070497875,0.9728453700361102,0.02226033489339204,0.17372773284332957,0.6327749552959093,0.19349731186076113,0.02404548587456273,0.8961668380841521,0.0797876760412852,0.0812111945139632,0.004522182890056154,0.9142666225959807,Low engagement
245,mU5ZF_Dg8Wo,0.006247223416154785,0.049845186313376665,0.9439075902704687,0.06811448667190693,0.9023823475581308,0.029503165769962144,0.11637988537681508,0.19409338100636658,0.6895267336168183,0.030140958316699478,0.9367465762538825,0.03311246542941803,0.09769888771302807,0.4417386392616288,0.46056247302534303,High engagement
247,j2R_00DT8_U,0.0064929457865734366,0.6295050116177642,0.36400204259566243,0.0875373225114342,0.6690330827283556,0.2434295947602102,0.2360633554317006,0.1375305996110085,0.6264060449572909,0.21002763439362654,0.05358268087870189,0.7363896847276716,0.49671049015673374,0.00915684192596244,0.49413266791730376,Medium engagement
248,hndAw7raosI,0.06293361590691503,0.2978845079373989,0.6391818761556861,0.05792702594219468,0.844842135252018,0.09723083880578724,0.1324448657584043,0.7245608260175923,0.14299430822400339,0.009818362455762427,0.9601039522694873,0.03007768527475031,0.08547960215816348,0.0994033573825119,0.8151170404593246,Low engagement
251,evEFBUchxyw,0.037333621397692335,0.3804803313661024,0.5821860472362053,0.17736077697301023,0.7477991130471489,0.07484010997984092,0.02422754440551931,0.26518436949553204,0.7105880860989486,0.08115334728292269,0.710315834836008,0.20853081788106928,0.2836495528809568,0.012147982074429459,0.7042024650446138,Low engagement
252,wPgzWlwfx1s,0.0014634500795639757,0.982917994667291,0.015618555253145084,0.024600644748060566,0.9494707801233876,0.025928575128551755,0.07423772038168315,0.3603987883703238,0.5653634912479931,0.210072062149354,0.12467745484516361,0.6652504830054824,0.11867011123717473,0.3472065676767105,0.5341233210861148,Medium engagement
253,MjAOhPHNq30,0.05524731268289484,0.5923112913247165,0.3524413959923887,0.7218997547881565,0.15148205835262757,0.12661818685921586,0.33693999739170977,0.16357439742128455,0.49948560518700563,0.10306210056726604,0.49637841187289283,0.40055948755984105,0.2137939706895874,0.42946188523736506,0.35674414407304755,Medium engagement
254,CLQj_fawwDQ,0.0005640288484196713,0.9960054374895702,0.0034305336620102426,0.015922953198494762,0.9543536201813204,0.02972342662018475,0.4743017386780639,0.19402155834177526,0.3316767029801608,0.10303861349893262,0.8587906889701552,0.03817069753091224,0.28770171316771,0.07766308150751763,0.6346352053247724,High engagement
255,nmsJ4FZvUvw,0.05697629740417885,0.733966641684093,0.20905706091172804,0.0015298123190738478,0.9951726514994874,0.0032975361814386703,0.09297923653020808,0.2831377589295747,0.6238830045402172,0.20278648923387732,0.09305785300252471,0.704155657763598,0.10311544450301029,0.04214992315065833,0.8547346323463313,Medium engagement
256,R4nePeMntYs,0.004862624532113174,0.967163008875922,0.027974366591964846,0.1612105949077211,0.40915681994364905,0.42963258514862973,0.04475029093165441,0.5576523933539149,0.3975973157144306,0.2806825359562114,0.07347610405131809,0.6458413599924705,0.010505798949722329,0.00709645562878375,0.9823977454214939,Medium engagement
259,5LO-Tmh2pnE,0.0010079007105845371,0.9940660944086422,0.004926004880773249,0.0526862987969913,0.8162231610315408,0.13109054017146793,0.01765078530345368,0.12351750526554876,0.8588317094309976,0.013761121598367544,0.9667134899741952,0.019525388427437295,0.05476622644807292,0.00392051382580728,0.9413132597261199,High engagement
260,aoj2QGexjkA,0.08067394695487853,0.29102946146674796,0.6282965915783735,0.427039385357264,0.4388650621887434,0.13409555245399252,0.01638632325273268,0.48767421182648474,0.4959394649207825,0.07533267470998727,0.8063579831792301,0.11830934211078271,0.2809529259696314,0.004069724916748228,0.7149773491136203,Low engagement
262,1jROm7sefiI,0.010751889569189862,0.43516970283955536,0.5540784075912548,0.003755062667935616,0.9464191651380226,0.04982577219404181,0.06925548242222736,0.061642597908869716,0.8691019196689028,0.029826082099283256,0.8564664451209761,0.11370747277974057,0.15244716243401418,0.09140890400923621,0.7561439335567496,Low engagement
263,PsjvdL4_8Kk,0.012195734413699333,0.8372264400332077,0.15057782555309296,0.013301002631721648,0.9547470113325444,0.031951986035734126,0.17688365703467082,0.5844536943922556,0.23866264857307357,0.11655363520924125,0.7440928382267649,0.13935352656399386,0.3641539434941412,0.005842520307669924,0.6300035361981889,Medium engagement
264,n3K2NiCdX_8,0.007614557146301682,0.2548399180734957,0.7375455247802026,0.13292427213783847,0.03974093137742874,0.8273347964847327,0.2389901686254878,0.3208795928987739,0.4401302384757384,0.015020980490828107,0.9575085274429321,0.02747049206623977,0.040228430089123066,0.008969353311323562,0.9508022165995534,Low engagement
265,t2AJSYm1QnI,0.0010733862023694957,0.037660292002380226,0.9612663217952504,0.004295581121948034,0.8447860117465135,0.15091840713153848,0.05033323608673353,0.25017242495850583,0.6994943389547607,0.2159113418026194,0.17622142383549994,0.6078672343618806,0.1432200073117642,0.5266953497074672,0.33008464298076856,Low engagement
266,nrYJquWPFsQ,0.0010691800578094856,0.04492997053298069,0.9540008494092098,0.010192535633828199,0.7622524495483496,0.22755501481782217,0.04851014065920667,0.08267185044083109,0.8688180088999623,0.010225780148572273,0.9792411406454515,0.010533079205976398,0.0026157208662799976,0.0016943080617389376,0.9956899710719811,High engagement
267,bCpNfMJZvRU,0.009152231083286335,0.05211737897608759,0.9387303899406261,0.03879430751216764,0.05676841423363214,0.9044372782542002,0.24537002872872996,0.3749358270770606,0.37969414419420944,0.015656363212625563,0.9607462217725272,0.023597415014847318,0.006244893100277535,0.00692072075662207,0.9868343861431003,Low engagement
271,W3s7aVeweBQ,0.000816384238468673,0.0328566697463406,0.9663269460151906,0.15525480572144407,0.13823218573654777,0.7065130085420082,0.06105713290796416,0.1870485608689809,0.7518943062230551,0.0648113351577992,0.8098904230035472,0.12529824183865365,0.15468271713780082,0.02173942695649489,0.8235778559057042,High engagement
274,v40k8_Ughog,0.0024189399374033504,0.9655815347462542,0.0319995253163424,0.11644229217753167,0.24301843906432152,0.6405392687581469,0.005085241776408438,0.07228328274705005,0.9226314754765416,0.09432432594400068,0.5457092642919871,0.35996640976401234,0.20919637305639185,0.18861233008685543,0.6021912968567527,High engagement
275,NSXawee7Zh0,0.004087803134298133,0.981662506409886,0.014249690455816056,0.8464071729137556,0.06344850240972358,0.09014432467652088,0.014400459092279801,0.06509725115276335,0.9205022897549567,0.07758941582594747,0.7161965069156224,0.20621407725843013,0.17265125052488295,0.38409734777832744,0.44325140169678956,Medium engagement
280,FiYgiSVp46I,0.00211023155937388,0.9883812423472471,0.009508526093379035,0.10774140571236351,0.27248608233800253,0.619772511949634,0.023328925060552643,0.34628361175972433,0.630387463179723,0.016117115262161575,0.9279900955107555,0.05589278922708293,0.09633371267451243,0.5416202326226945,0.362046054702793,High engagement
281,STl3-K8xH4k,0.0038099552616303522,0.9700150016795367,0.02617504305883297,0.015115492516839997,0.09286825432707455,0.8920162531560855,0.10724475830506341,0.4513932344971085,0.4413620071978281,0.0035460102567227473,0.9783234879498797,0.01813050179339762,0.05121106099194101,0.7956650887717835,0.15312385023627545,Medium engagement
287,r-7frUTTpiQ,0.02469479471224158,0.6642188741776518,0.31108633111010664,0.10267733760181857,0.5479835563981466,0.34933910600003487,0.2469436349488021,0.17233536362685387,0.5807210014243441,0.01238223010103161,0.8486162053339368,0.13900156456503163,0.02316042064286163,0.017628351489150748,0.9592112278679875,Medium engagement
289,_K7oGl9SRcY,0.14097458137193808,0.30830823520268574,0.5507171834253762,0.004034231051579614,0.9852140192667199,0.010751749681700371,0.11290945474853456,0.5218487347267582,0.3652418105247072,0.9435993838422968,0.018736196404083125,0.03766441975362001,0.06951779011784008,0.4507869601109672,0.47969524977119277,Low engagement
295,_efHypjQ0OU,0.009260505468191092,0.7382418354214654,0.2524976591103434,0.8212762503867203,0.08391338022110385,0.09481036939217584,0.13410103005105303,0.05226035996784174,0.8136386099811053,0.0652144301341179,0.48749339462570873,0.4472921752401734,0.19288007276326058,0.09455906887873364,0.7125608583580058,Medium engagement
296,3cqklBkbads,0.01224917926187338,0.8319375772822815,0.15581324345584502,0.42348515650949864,0.06187260357967746,0.5146422399108239,0.12048235977770215,0.2849901102318426,0.5945275299904551,0.002119408054346616,0.9871569725340574,0.010723619411595792,0.017138484782406534,0.0298587121523216,0.9530028030652719,Medium engagement
297,mz7nMBq2T0E,0.0031446477852182884,0.08957253707903864,0.907282815135743,0.5649756354726264,0.21313765794039302,0.22188670658698062,0.0478347964048139,0.8579560900266033,0.09420911356858258,0.11889525711836516,0.8113955221432781,0.06970922073835667,0.2979281438300173,0.01355032795064748,0.6885215282193351,Low engagement
300,gbFpbHQxbho,0.015041331096133613,0.7148414187656904,0.2701172501381759,0.8124994271103431,0.07817650747229576,0.10932406541736105,0.10558982639636412,0.13161666853971132,0.7627935050639245,0.031186386403697714,0.9504828950813586,0.01833071851494382,0.03420281474346919,0.004744562543606632,0.9610526227129242,Medium engagement
302,qHSJTfQNO_s,0.09690758830075309,0.5789168671905721,0.3241755445086747,0.004218755411670529,0.9836390860560703,0.01214215853225906,0.008164118477593083,0.969947443328804,0.021888438193602887,0.01835532876180313,0.9472813661182046,0.0343633051199923,0.09659191114071354,0.039466144213639975,0.8639419446456464,High engagement
303,1B3sMmum-aE,0.10307873987948675,0.05429125742823316,0.8426300026922801,0.00780564411545863,0.09198269116177143,0.9002116647227699,0.002393982188159268,0.979630335294744,0.017975682517096612,0.03903195530607568,0.9269965804346582,0.033971464259266136,0.15748370991052052,0.08887094537105425,0.7536453447184253,Low engagement
304,WlvTYFyc1XI,0.01007294946399645,0.853964160432315,0.13596289010368845,0.6967908477955018,0.03457519675699078,0.2686339554475073,0.06449439748264024,0.8901062440495012,0.045399358467858524,0.33838531029901425,0.24144751417880153,0.42016717552218436,0.47007211647879765,0.0425674523198169,0.4873604312013854,Medium engagement
305,orCBEm0De3A,0.007892466394618816,0.775430498498614,0.21667703510676728,0.2897028283151308,0.13578270432454617,0.5745144673603231,0.04838770652804951,0.8641951964214043,0.08741709705054625,0.0070215524434665165,0.9591055394253918,0.033872908131141605,0.02820939598005659,0.05446303698042208,0.9173275670395213,Medium engagement
306,Ghlkjvb_gXU,0.0575518822867938,0.5019983159780722,0.44044980173513393,0.01662422586268063,0.00944834647868192,0.9739274276586374,0.22908913681407406,0.46877126576811895,0.302139597417807,0.1720784865125039,0.6247684268909676,0.2031530865965286,0.233496858372223,0.0036187144780296435,0.7628844271497474,Medium engagement
