id,DAY(upload_date),MONTH(upload_date),YEAR(upload_date),q_score,likes_rate,comments_rate,like_count,dislike_count,view_count,COUNT(comments),MEAN(comments.likes),SKEW(comments.likes),MIN(comments.likes),NUM_UNIQUE(comments.username),channel_id,username_channel
KAzVTTgjyjM,13,9,2019,0.851711027,9.030100334,1.263470829,243,19,26910,1,2,,2,1,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
SGY0bNW5GLE,13,9,2019,0.625,6.564551422,3.282275711,6,1,914,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
W-hrIZNY-xw,13,9,2019,0.890510949,7.97359736,2.508250825,906,52,113625,52,5.730769231,2.216194928,2,49,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
dsJORkawRj8,13,9,2019,0.901818182,8.435681965,1.034259858,261,13,30940,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
OA2_sf40vWo,14,9,2019,0.920052425,8.444464953,0.703705413,732,30,86684,19,4.052631579,1.849807439,2,18,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
b8hmQwABlv4,14,9,2019,0.886740331,7.199712856,1.879103942,341,20,47363,4,2.5,0,2,4,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
fSNTfhD72HY,14,9,2019,0,2.127659574,3.191489362,2,2,940,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
2vDX2RZ0Xp8,15,9,2019,0.829371817,7.75082222,0.885191396,1077,100,138953,11,2.636363636,0.593295879,2,11,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
W2JLI3MOrT8,15,9,2019,0.829697469,6.554166983,1.400778095,8890,827,1356389,107,11.80373832,8.771132257,2,105,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
CLdF-dSelY8,16,9,2019,0.869318182,20.5,16.75,164,11,8000,9,2.444444444,1.500689387,2,8,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
HnMWXdmsE1Q,16,9,2019,0.666666667,4.253810705,1.063452676,12,2,2821,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
T9NXzZ4jTNc,16,9,2019,0.758368837,4.419632473,0.373403852,1444,198,326724,5,5.4,2.131627759,2,4,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
bLFCakyTA6s,16,9,2019,0.903571429,14.13314914,2.762871261,266,13,18821,6,3.333333333,0.85732141,2,6,UCxa35ypw3h6pezfr3RPhYKg,Hương Sơn Green
k3xg13AzRHg,16,9,2019,0.894939035,11.92867193,3.055775795,5672,314,475493,19,58.63157895,1.181124679,2,19,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
w1Xyd1QQkWQ,16,9,2019,0.914534289,13.49576363,2.511511093,1870,83,138562,41,7.512195122,4.949852398,2,39,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
H_GcX75yK6M,17,9,2019,0.947275144,24.97016537,6.921634369,2197,59,87985,83,12.63855422,4.128433113,2,78,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
HijvkaZscRw,17,9,2019,0.785808147,3.127331681,0.474396411,679,81,217118,52,2.788461538,1.743560842,2,48,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
TWW79lr-Z4s,17,9,2019,0.815047022,3.195771408,0.685598018,289,29,90432,4,3,1.414213562,2,3,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
a5hIv2watNI,17,9,2019,0.909090909,10.2583396,0.852771507,409,19,39870,5,2,0,2,5,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
iT5UpuDE2dU,17,9,2019,0.900726392,7.400415329,0.906173306,392,20,52970,1,2,,2,1,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
li6VpKC6pik,17,9,2019,0.545454545,7.511737089,0.938967136,8,2,1065,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
MNI9P8RSJVc,18,9,2019,0.9015625,9.145332571,1.263499895,608,31,66482,3,2,0,2,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
RZzK65TC7oY,18,9,2019,0.878679505,10.11660316,2.484952997,10243,661,1012494,174,15.33908046,8.01765374,2,168,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
gXiXbfEcdHg,18,9,2019,0.882258065,5.190064987,0.925843497,583,36,112330,21,5.80952381,2.820875065,2,20,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
j7DnHiGOozk,18,9,2019,0.909781576,13.17151807,2.896423376,1005,47,76301,46,3.891304348,3.329340941,2,38,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
X7NJNrWHrKE,19,9,2019,0.921652743,12.7697248,3.151165931,4255,173,333210,72,17.44444444,5.859220086,2,71,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
q_TDmExllGs,19,9,2019,0.8,6.575619626,1.517450683,13,1,1977,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
uM0rfSwl1Ic,19,9,2019,0.797858099,4.331127965,0.72293045,671,75,154925,24,4.458333333,2.168724292,2,21,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
vec46t8ghYA,19,9,2019,0.839368617,5.827128521,0.66511669,990,86,169895,5,2.6,1.257788237,2,5,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
BfvCpofhYqM,20,9,2019,0.842433697,5.980982503,0.517000182,590,50,98646,2,2,,2,2,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
YY7U8OFCYyA,20,9,2019,0.901293397,10.09782037,1.689799972,4189,217,414842,78,10.1025641,2.634366574,2,77,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
mILTKdaT14I,20,9,2019,0.905228758,11.44407739,4.129306277,291,14,25428,14,3,2.884917906,2,12,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
SYzbbgT2OAU,21,9,2019,0.791201117,2.91242506,0.499792132,1282,149,440183,25,4.32,4.480309669,2,23,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
iO7ifuoqDQE,21,9,2019,0.885464098,9.99012496,2.18661598,2691,163,269366,60,8.2,5.204157775,2,59,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
uikIQbJ3vaE,21,9,2019,0.852173913,7.587830927,0.713589115,319,25,42041,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
#NAME?,22,9,2019,0.794202899,5.876407648,0.732177183,2785,319,473929,52,4.365384615,2.685023071,2,43,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
W-YFarCsO_c,22,9,2019,0.824579832,3.262238091,0.405900592,868,83,266075,27,2.814814815,1.065036736,2,26,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
a6FY_kTpB00,22,9,2019,0.897441553,11.90548688,2.114808643,4301,232,361262,69,12.37681159,3.621357776,2,69,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
cU2IEgYdISQ,22,9,2019,0.896694215,8.727134146,1.028963415,229,12,26240,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
nUOLKafjTpY,22,9,2019,0.601506456,1.815606898,0.174077005,2232,555,1229341,46,3.652173913,3.641444652,2,43,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
4ExQady_J7w,23,9,2019,0.736842105,3.543743079,2.657807309,16,2,4515,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
HP13zGcQxhw,23,9,2019,0.871343085,8.778196134,2.002701463,2814,193,320567,98,8.224489796,2.915898688,2,94,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
d0mISj42XVg,23,9,2019,0.831643002,6.320155832,0.742723413,451,41,71359,6,2.166666667,2.449489743,2,6,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
zKHfK_mLexc,23,9,2019,0.900752126,10.84567125,2.612515442,5812,303,535882,89,20.64044944,6.506896543,2,88,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
AgKmeKeAHDQ,24,9,2019,0.966781083,21.99014946,1.776507964,25784,435,1172525,155,27.62580645,7.570653902,2,152,UCZE88kYvCKUKjM-G0uc8Duw,Khoai Lang Thang / Food and Travel
raaMACoGkbE,24,9,2019,0.866180049,8.231425563,0.967138774,383,27,46529,5,2.4,2.236067977,2,5,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
6WC1BaF8Dqo,25,9,2019,0.961264259,25.91643426,4.660686917,4126,81,159204,105,9.933333333,7.554508462,2,100,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
6eaMLqB_B_Y,25,9,2019,0.8,10.37509976,1.596169194,13,1,1253,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
a1_9cdbHOxE,25,9,2019,0.739543726,5.120562926,0.560236644,457,68,89248,3,3.333333333,1.732050808,3,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
tVeMRUm5Ryk,25,9,2019,0.671314741,2.66323988,0.44881308,1258,247,472357,16,3.125,2.463445882,2,14,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
EewwQAzAG2I,26,9,2019,0.901525905,13.3907819,2.374252111,5358,277,400126,99,15.86868687,5.507607801,2,96,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
KrPkPr4RMDU,26,9,2019,0.882175227,7.331620265,1.67377826,311,19,42419,10,2.4,1.778781184,2,9,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
i3x31bIt5V4,26,9,2019,0.917613636,8.560034545,1.524041759,337,14,39369,3,2.333333333,1.732050808,2,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
9_YnW2kOA1I,27,9,2019,0.797074954,5.1542604,0.598356095,491,55,95261,1,2,,2,1,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
ElCfk7mnvvA,27,9,2019,0.815789474,5.510419018,1.043782442,586,59,106344,15,3.6,0.988383521,2,15,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
FhJICAXXvXA,27,9,2019,0.950160128,23.41061576,6.180671703,4871,124,208068,114,12.4122807,5.622010835,2,106,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
kaAWXgOVbXQ,27,9,2019,0.891139241,6.156334588,1.006800026,373,21,60588,8,2.875,1.113259724,2,6,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
shRgNauBbTo,27,9,2019,0.727272727,6.258692629,2.086230876,9,1,1438,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
VV3rjzmKKQQ,28,9,2019,0.920248447,12.88923729,2.16154911,3864,160,299785,90,7.877777778,6.35023366,2,88,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
qXxm5EZhn58,28,9,2019,0.880546075,7.982120051,2.583304307,275,17,34452,8,2.875,2.828427125,2,8,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
xtArAQVLtrg,28,9,2019,0.834042553,9.068668804,1.181035937,215,19,23708,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
HbnaJMOjt7s,29,9,2019,0.94615234,23.73367086,5.000835861,4969,137,209365,135,10.20740741,7.746900885,2,133,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
SsFsYJixu78,29,9,2019,0.84729064,7.354965585,1.022615536,187,15,25425,1,2,,2,1,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
fxv-JGgQGOc,29,9,2019,0.705882353,8.027522936,1.720183486,14,2,1744,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
hYvP4SvKGcQ,29,9,2019,0.880546075,5.959604716,2.188800277,275,17,46144,2,4.5,,4,1,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
2ZFFtRaNH2M,30,9,2019,0.736780533,2.908959218,0.533034834,3711,562,1275714,19,5.947368421,3.586255734,2,18,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
DLQ-REEjpb4,30,9,2019,0.941724942,17.94494903,2.604603061,3748,112,208861,71,6.408450704,2.709434365,2,70,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
kYEDobVzPbU,30,9,2019,0.76426513,4.33647657,0.496002222,1530,204,352821,15,2.733333333,1.754481722,2,15,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
#NAME?,1,10,2019,0.912991371,11.33007724,1.50215811,3990,181,352160,72,6.430555556,2.530725107,2,71,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
NwNiULQVHBw,1,10,2019,0.883247543,11.02206056,2.492563396,4024,249,365086,52,8.711538462,6.496584935,2,50,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
qwi-2rFfUKk,1,10,2019,0.844978166,7.288554206,0.604500941,422,35,57899,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
#NAME?,2,10,2019,0.902957486,6.374003481,0.625631051,1029,52,161437,32,3.15625,3.2840154,2,31,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
6x8QT_PBQXQ,2,10,2019,0.862072455,7.758475291,1.160398044,9200,681,1185800,109,11.86238532,3.25681494,2,104,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
XdbjuI86zhM,2,10,2019,0.991630187,84.2763232,7.637773339,28435,119,337402,191,30.64397906,7.053908279,2,188,UCZE88kYvCKUKjM-G0uc8Duw,Khoai Lang Thang / Food and Travel
Y_xpf0gbUkM,2,10,2019,0.816043426,7.554500324,1.410508034,1505,152,199219,44,5.727272727,2.352654599,2,42,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
bIsnmcn_yN8,2,10,2019,0.863839286,6.892448059,0.495859573,417,30,60501,2,2,,2,2,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
ywkaBz64_r0,2,10,2019,0.8125,6.951340616,2.979145978,14,1,2014,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
QgU5hjq27TM,3,10,2019,0.893934202,10.70316253,2.219656941,5526,309,516296,71,7.704225352,2.472938436,2,70,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
WTmpJHzSQ2c,3,10,2019,0.848263254,6.900792566,0.669581853,505,41,73180,6,2.5,2.449489743,2,6,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
OhZPyMYEwgI,4,10,2019,0.861305361,4.541574185,0.717090661,798,59,175710,12,4.583333333,1.167960204,2,10,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
ULVUxO5JTgQ,4,10,2019,0.887478643,9.927482641,1.979847159,3866,230,389424,58,7.396551724,3.910380273,2,57,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
bWO6rom3Gek,4,10,2019,0.823353293,5.157813268,0.384152576,913,88,177013,25,2.76,1.45762387,2,25,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
rv3hKNp_K0k,4,10,2019,0.714744253,6.882409708,0.819571977,8280,1377,1203067,173,6.260115607,5.422013288,2,157,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
grSLqB4gAJo,5,10,2019,0.860094451,9.451773157,2.839931842,4726,355,500012,77,17.07792208,6.664704889,2,74,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
mKkLXRbwVBk,5,10,2019,0.9218107,7.536550653,1.229137016,233,9,30916,1,3,,3,1,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
0ryOXPeoIA8,6,10,2019,0.913636364,7.846360783,1.120908683,210,9,26764,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
2F-QUy-kN6A,6,10,2019,0.914414414,8.616485124,3.048284832,212,9,24604,2,4.5,,2,1,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
MRAVgsnF4_Q,6,10,2019,0.921157685,15.36471916,2.895187815,2887,118,187898,53,5.924528302,3.846594948,2,50,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
eguBgW2o6yU,6,10,2019,0.859017782,10.03577894,1.677709173,6586,499,656252,195,10.66666667,5.775408678,2,177,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
8HJd0WRXxPI,7,10,2019,0.913631634,12.12899958,1.572522025,4597,207,379009,41,6.902439024,3.377079244,2,40,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
qqYy8hFunLY,7,10,2019,0.776190476,4.748804611,0.422115965,1305,164,274806,8,2,0,2,7,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
5gI7cZUlFzk,8,10,2019,0.916051206,15.54137176,2.795929127,3891,170,250364,65,9.061538462,3.095193112,2,63,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
X4DafVMJY7M,8,10,2019,0.703633917,3.266877231,0.337632381,3164,550,968509,43,2.604651163,2.821576907,2,43,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
XMd3n7BCXII,8,10,2019,0.881355932,3.64124863,0.691887742,721,45,198009,51,2.980392157,3.06748165,2,48,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
lRJTIrVnmAs,8,10,2019,0.545454545,5.983545251,2.243829469,8,2,1337,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
scTn--JgHlk,8,10,2019,0.761275272,6.073772104,1.249798852,3397,460,559290,101,5.643564356,2.722084037,2,94,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
HQ_pNqzyMTI,9,10,2019,0.850005891,7.443785198,1.07911179,7850,636,1054571,73,10.12328767,4.802033453,2,71,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
PvUho7vImus,9,10,2019,0.91991342,10.15775475,0.940108227,443,18,43612,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
#NAME?,10,10,2019,0.802502234,3.24431842,0.653369682,1008,110,310697,27,3.333333333,3.238582327,2,26,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
2S6CbbRDKww,10,10,2019,0.878769602,9.483252073,1.085946032,4672,301,492658,42,6.595238095,5.12964661,2,40,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
dZ6iC92LEoE,10,10,2019,0.89001692,10.89090885,1.781557628,1675,97,153798,51,3.647058824,4.296648782,2,42,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
EoDPoyhY4ng,11,10,2019,0.840189873,5.891658385,0.699697812,581,50,98614,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
Qvyv_sWLzX0,11,10,2019,0.549155146,2.713229416,0.218027364,1008,293,371513,9,2.888888889,1.77080572,2,8,UCZ92wDKMdQaWKzfqoYhJxjQ,SIRO TV
n8JhTzkos2I,11,10,2019,0.872787611,9.671084119,3.153448799,7618,517,787709,33,12.90909091,5.557410573,2,33,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
otxzZ2jWGfo,11,10,2019,0.976097861,23.7579505,1.905165114,19304,233,812528,125,20.048,6.232919504,2,119,UCZE88kYvCKUKjM-G0uc8Duw,Khoai Lang Thang / Food and Travel
-6iUt7Frkn8,12,10,2019,0.93460925,14.50802011,3.806559732,606,20,41770,10,4.5,2.476629116,2,8,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
ensarDNZEO0,12,10,2019,0.904818662,12.76279189,2.405146191,5593,279,438227,108,6.833333333,3.817422772,2,102,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
sKScPo5MSb4,12,10,2019,0.864035088,10.37740467,1.370600617,212,15,20429,4,3.5,2,2,4,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
LQQUMgs6Qjc,13,10,2019,0.846230159,5.345442005,0.649499943,930,77,173980,3,3.666666667,1.293342781,2,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
cRy9Vdsp7hU,13,10,2019,0.551181102,2.199824912,0.112235965,98,28,44549,2,2,,2,2,UCZ92wDKMdQaWKzfqoYhJxjQ,SIRO TV
eAY7e43ujc0,13,10,2019,0.839876409,9.798056651,3.252466938,5061,440,516531,160,6.44375,5.085265131,2,157,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
eYjhUzaEtzw,13,10,2019,0.886046512,8.083832335,0.558882236,405,24,50100,2,2,,2,2,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
0wUqUAYF33g,14,10,2019,0.7532,7.370999105,1.157290594,2191,308,297246,66,4.196969697,4.694501406,2,62,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
BRBcXfobSBA,14,10,2019,0.820021299,6.258014876,0.454328949,854,84,136465,4,2,0,2,4,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
LknDlOqpE-U,14,10,2019,0.78125,3.23990394,0.481997234,1909,234,589215,67,3.358208955,4.420351757,2,64,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
gQdalz09HTU,15,10,2019,0.901273885,12.04602661,2.010728779,3283,170,272538,45,6.288888889,6.083244591,2,42,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
yitn9N1AIQA,15,10,2019,0.819444444,9.299677358,0.806604669,196,19,21076,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
2BNJCE6qgtM,16,10,2019,0.916100366,14.61632642,2.939217618,3665,160,250747,84,6.833333333,5.819669096,2,82,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
bX62uUz32Jw,16,10,2019,0.798312883,5.633234159,0.557555599,1172,131,208051,2,2,,2,2,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
c87jMcigikY,16,10,2019,0.92431562,13.32351366,3.526156044,597,23,44808,16,2.875,3.561760782,2,15,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
eUkEnw5QSdc,16,10,2019,0.861788618,4.540340195,0.953074327,343,25,75545,9,3.111111111,0.683052183,2,9,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
DMRHsh861-g,17,10,2019,0.711351351,2.256209568,0.385067373,791,133,350588,9,3,2.114495144,2,7,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
qTB2jF2EQXo,17,10,2019,0.847651775,6.428816412,0.701905514,806,66,125373,3,2.333333333,1.732050808,2,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
uPxSp3-exXs,17,10,2019,0.898431552,10.32658038,1.361856101,6233,333,603588,51,14.33333333,6.156200423,2,51,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
yWQbo6u-g6g,17,10,2019,0.974026602,16.4935488,1.216445699,20406,268,1237211,154,21.66883117,7.4828819,2,149,UCZE88kYvCKUKjM-G0uc8Duw,Khoai Lang Thang / Food and Travel
Sey_vEmq0vk,18,10,2019,0.914625446,12.15142028,1.675537455,4025,179,331237,59,5.949152542,3.717600004,2,58,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
sg4MlmbaSts,18,10,2019,0.846041056,4.784798186,0.471633526,629,52,131458,12,2,0,2,12,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
yOu0VdWb6OM,18,10,2019,0.836645161,7.212254752,1.568939061,3558,316,493327,138,4.594202899,4.288651938,2,128,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
6my6-ts0qnI,19,10,2019,0.893023256,7.816504357,1.409533573,610,34,78040,79,3.658227848,2.654484194,2,74,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
ftvW17DgrAE,19,10,2019,0.797994269,4.92943905,0.511026377,627,70,127195,7,2,0,2,7,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
Y6PdYj1E-8Q,20,10,2019,0.844919786,7.430126571,0.907166616,172,14,23149,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
p1rVZOL_g2c,20,10,2019,0.915125412,13.34614149,2.17903395,3779,167,283153,64,8.6875,6.529808705,2,58,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
PjTlK9iJlNo,21,10,2019,0.834164589,3.742819897,0.539780829,735,66,196376,24,4.416666667,1.159966764,2,21,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
_TUcozsGYNk,21,10,2019,0.815632965,5.167708595,0.677414984,1068,108,206668,9,2.111111111,3,2,9,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
zxeEnS40pYk,21,10,2019,0.899186644,10.97677457,1.45499176,4436,235,404126,44,10,2.877584257,2,43,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
CxzJO7Ib8OE,23,10,2019,0.615384615,7.30994152,1.461988304,10,2,1368,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
DRPxU3uhSuM,23,10,2019,0.855633803,4.521080252,0.938553369,790,61,174737,22,3.5,3.614492583,2,21,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
d4W6992nbYs,23,10,2019,0.892968479,11.79441794,2.516890798,2732,154,231635,35,11.97142857,3.886253878,2,34,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
gh64wbQJdTA,23,10,2019,0.851454824,6.737161469,0.769642618,604,48,89652,12,3,3.151088099,2,11,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
Bj8wMKAcfSk,25,10,2019,0.877042132,9.887709695,1.296005945,1091,71,110339,22,3.272727273,4.247694706,2,21,UCNyaiKq1S8y3lC4Iktsi6fg,Quang Chau
EdYdQ11FrFI,25,10,2019,0.895927602,10.01389488,0.862440707,209,11,20871,0,,,,,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
Gw513FgvbfA,25,10,2019,0.981315199,19.78978302,1.632881323,15004,141,758169,75,25.93333333,4.857565036,2,71,UCZE88kYvCKUKjM-G0uc8Duw,Khoai Lang Thang / Food and Travel
Nv2Rd0YQ80A,25,10,2019,0.625,8.670520231,5.780346821,6,1,692,0,,,,,UCiUr2T6evlGnRWZKf6smOKA,Life in Vietnam
f4XDtT1VntQ,25,10,2019,0.875,10.65172649,1.886847147,4042,269,379469,46,7.673913043,4.69020558,2,43,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
pwagIhAHX8k,25,10,2019,0.797687861,6.215414227,3.488651857,155,17,24938,1,4,,4,0,UCDYKovkzJe3oM9MrbIIpeJw,GÁI BẢN
6J5sFP7U1vI,26,10,2019,0.880509939,10.74636745,1.301617018,4351,276,404881,64,4.34375,4.343512585,2,61,UCOwLNrvzxD9Ak78BYbtetEw,Nhịp Sống Tây Bắc
KsJamNCssCo,26,10,2019,0.872759857,10.13120099,0.970421551,522,35,51524,4,2,0,2,3,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
Z0bncR4qz9I,26,10,2019,0.772075055,4.766246069,0.27914463,1605,206,336743,9,2,0,2,9,UCd8MtZtV9ucMnRikofxsgpQ,Khám phá Miền tây
