channel_id,MONTH(upload_date),YEAR(upload_date),q_score,likes_rate,comments_rate,SKEW(comments.likes),NUM_UNIQUE(comments.username),upload_date
UCM7FTcrsCU2NpQ7ywJ3vemw,11,2018,0.868348724,6.206652877,0.466915701,6.570408327,191.3333333,2018-11-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,11,2018,0.554797483,2.124722133,0.567118716,2.325220024,36.22222222,2018-11-01
UCZOnKo2JsXRX5AGVLa9Jd9w,11,2018,0.77717501,3.815965835,0.289400649,4.129184153,86.875,2018-11-01
UC0jDoh3tVXCaqJ6oTve8ebA,11,2018,0.931482665,16.13517296,0.85240376,6.371367378,262,2018-11-01
UCb7KjBkHa1kUqJYIiZLiBuA,11,2018,0.554603928,3.368035635,0.280391151,1.118658451,9,2018-11-01
UCb7KjBkHa1kUqJYIiZLiBuA,12,2018,0.629023068,1.903501451,0.196623222,3.446229149,49.45454545,2018-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,12,2018,0.528607983,1.86796331,0.330002928,1.716483666,24.17647059,2018-12-01
UCZOnKo2JsXRX5AGVLa9Jd9w,12,2018,0.702769829,2.38807092,0.166634259,1.362243036,8.8,2018-12-01
UCTZfshAstC5XukpE3OY62Jg,12,2018,0.693079038,2.62586429,0.242109698,6.65052438,117.5,2018-12-01
UCJtEP0GoT7Xndn3LZKrgVxA,12,2018,0.517726609,1.989050612,0.200383865,2.122138329,28.48888889,2018-12-01
UC0jDoh3tVXCaqJ6oTve8ebA,12,2018,0.910819981,10.81485128,0.538484351,10.68133314,424.1666667,2018-12-01
UCM7FTcrsCU2NpQ7ywJ3vemw,12,2018,0.8088649,5.497684618,0.310271839,5.30465649,130.5,2018-12-01
UCb7KjBkHa1kUqJYIiZLiBuA,12,2018,0.629023068,1.903501451,0.196623222,3.446229149,49.45454545,2018-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,12,2018,0.528607983,1.86796331,0.330002928,1.716483666,24.17647059,2018-12-01
UCZOnKo2JsXRX5AGVLa9Jd9w,12,2018,0.702769829,2.38807092,0.166634259,1.362243036,8.8,2018-12-01
UCTZfshAstC5XukpE3OY62Jg,12,2018,0.693079038,2.62586429,0.242109698,6.65052438,117.5,2018-12-01
UCJtEP0GoT7Xndn3LZKrgVxA,12,2018,0.517726609,1.989050612,0.200383865,2.122138329,28.48888889,2018-12-01
UC0jDoh3tVXCaqJ6oTve8ebA,12,2018,0.910819981,10.81485128,0.538484351,10.68133314,424.1666667,2018-12-01
UCM7FTcrsCU2NpQ7ywJ3vemw,12,2018,0.8088649,5.497684618,0.310271839,5.30465649,130.5,2018-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,1,2019,0.549447449,1.807080219,0.242701609,4.931086247,101.5,2019-01-01
UCTZfshAstC5XukpE3OY62Jg,1,2019,0.640288721,2.139310653,0.267114416,7.98057992,203,2019-01-01
UCbYCzbB7XCcX5S3sHlu-I-w,1,2019,0.725,3.839205059,0.451671183,0,0,2019-01-01
UCZOnKo2JsXRX5AGVLa9Jd9w,1,2019,0.784110535,4.890137644,0.309382498,3.929644819,47,2019-01-01
UCJtEP0GoT7Xndn3LZKrgVxA,1,2019,0.530417846,2.019513937,0.199895755,1.916492507,26.68,2019-01-01
UCb7KjBkHa1kUqJYIiZLiBuA,1,2019,0.582095824,1.791498693,0.159327665,2.163751776,13.5,2019-01-01
UCM7FTcrsCU2NpQ7ywJ3vemw,1,2019,0.82632804,12.00182259,0.798958354,7.642758601,190.5,2019-01-01
UC0jDoh3tVXCaqJ6oTve8ebA,1,2019,0.917877532,10.30927302,0.435502278,9.996180732,465,2019-01-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,1,2019,0.549447449,1.807080219,0.242701609,4.931086247,101.5,2019-01-01
UCTZfshAstC5XukpE3OY62Jg,1,2019,0.640288721,2.139310653,0.267114416,7.98057992,203,2019-01-01
UCbYCzbB7XCcX5S3sHlu-I-w,1,2019,0.725,3.839205059,0.451671183,0,0,2019-01-01
UCZOnKo2JsXRX5AGVLa9Jd9w,1,2019,0.784110535,4.890137644,0.309382498,3.929644819,47,2019-01-01
UCJtEP0GoT7Xndn3LZKrgVxA,1,2019,0.530417846,2.019513937,0.199895755,1.916492507,26.68,2019-01-01
UCb7KjBkHa1kUqJYIiZLiBuA,1,2019,0.582095824,1.791498693,0.159327665,2.163751776,13.5,2019-01-01
UCM7FTcrsCU2NpQ7ywJ3vemw,1,2019,0.82632804,12.00182259,0.798958354,7.642758601,190.5,2019-01-01
UC0jDoh3tVXCaqJ6oTve8ebA,1,2019,0.917877532,10.30927302,0.435502278,9.996180732,465,2019-01-01
UCb7KjBkHa1kUqJYIiZLiBuA,2,2019,0.455542022,1.904500619,0.095703549,0,2,2019-02-01
UCM7FTcrsCU2NpQ7ywJ3vemw,2,2019,0.87936737,9.034483698,0.636895772,6.514532863,189.5,2019-02-01
UCJtEP0GoT7Xndn3LZKrgVxA,2,2019,0.405325308,1.581905862,0.156855425,1.700611063,27.61290323,2019-02-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,2,2019,0.574060132,1.83756567,0.339837774,3.090802952,44.7,2019-02-01
UC0jDoh3tVXCaqJ6oTve8ebA,2,2019,0.927055957,15.69296856,0.753286332,12.99063324,495,2019-02-01
UCTZfshAstC5XukpE3OY62Jg,2,2019,0.553528159,1.398721165,0.121429229,4.02076686,108.5714286,2019-02-01
UCb7KjBkHa1kUqJYIiZLiBuA,2,2019,0.455542022,1.904500619,0.095703549,0,2,2019-02-01
UCM7FTcrsCU2NpQ7ywJ3vemw,2,2019,0.87936737,9.034483698,0.636895772,6.514532863,189.5,2019-02-01
UCJtEP0GoT7Xndn3LZKrgVxA,2,2019,0.405325308,1.581905862,0.156855425,1.700611063,27.61290323,2019-02-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,2,2019,0.574060132,1.83756567,0.339837774,3.090802952,44.7,2019-02-01
UC0jDoh3tVXCaqJ6oTve8ebA,2,2019,0.927055957,15.69296856,0.753286332,12.99063324,495,2019-02-01
UCTZfshAstC5XukpE3OY62Jg,2,2019,0.553528159,1.398721165,0.121429229,4.02076686,108.5714286,2019-02-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,3,2019,0.563091811,2.361545942,0.346059558,2.849573304,62.5,2019-03-01
UC0jDoh3tVXCaqJ6oTve8ebA,3,2019,0.928409106,12.2316601,0.514082429,7.6602439,413.3333333,2019-03-01
UCb7KjBkHa1kUqJYIiZLiBuA,3,2019,0.494343425,1.600255463,0.153319256,2.62752558,26.6,2019-03-01
UCJtEP0GoT7Xndn3LZKrgVxA,3,2019,0.506970045,2.337930754,0.25860609,0.96545555,9.661016949,2019-03-01
UCTZfshAstC5XukpE3OY62Jg,3,2019,0.600418987,1.92772432,0.182881436,3.466844101,53.625,2019-03-01
UCZOnKo2JsXRX5AGVLa9Jd9w,3,2019,0.473333333,1.533314748,0.097574575,1.732050808,3,2019-03-01
UCM7FTcrsCU2NpQ7ywJ3vemw,3,2019,0.870380222,7.600109557,0.475661706,5.997427107,149.5,2019-03-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,3,2019,0.563091811,2.361545942,0.346059558,2.849573304,62.5,2019-03-01
UC0jDoh3tVXCaqJ6oTve8ebA,3,2019,0.928409106,12.2316601,0.514082429,7.6602439,413.3333333,2019-03-01
UCb7KjBkHa1kUqJYIiZLiBuA,3,2019,0.494343425,1.600255463,0.153319256,2.62752558,26.6,2019-03-01
UCJtEP0GoT7Xndn3LZKrgVxA,3,2019,0.506970045,2.337930754,0.25860609,0.96545555,9.661016949,2019-03-01
UCTZfshAstC5XukpE3OY62Jg,3,2019,0.600418987,1.92772432,0.182881436,3.466844101,53.625,2019-03-01
UCZOnKo2JsXRX5AGVLa9Jd9w,3,2019,0.473333333,1.533314748,0.097574575,1.732050808,3,2019-03-01
UCM7FTcrsCU2NpQ7ywJ3vemw,3,2019,0.870380222,7.600109557,0.475661706,5.997427107,149.5,2019-03-01
UCTZfshAstC5XukpE3OY62Jg,4,2019,0.440473698,1.2867908,0.163349288,3.748677591,54.4,2019-04-01
UCM7FTcrsCU2NpQ7ywJ3vemw,4,2019,0.70303539,4.983082733,0.22021509,4.689985079,141,2019-04-01
UC0jDoh3tVXCaqJ6oTve8ebA,4,2019,0.928427296,12.80511954,0.572784658,9.221031149,505.5,2019-04-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,4,2019,0.57588558,2.357158872,0.343152552,2.35979652,37.6,2019-04-01
UCb7KjBkHa1kUqJYIiZLiBuA,4,2019,0.346061392,1.396092155,0.129708751,1.356620145,7.142857143,2019-04-01
UCZOnKo2JsXRX5AGVLa9Jd9w,4,2019,0.871184066,7.59006657,0.26715865,4.132928228,107,2019-04-01
UCJtEP0GoT7Xndn3LZKrgVxA,4,2019,0.622207731,2.949038749,0.282262443,0.699487793,15.09090909,2019-04-01
UCTZfshAstC5XukpE3OY62Jg,4,2019,0.440473698,1.2867908,0.163349288,3.748677591,54.4,2019-04-01
UCM7FTcrsCU2NpQ7ywJ3vemw,4,2019,0.70303539,4.983082733,0.22021509,4.689985079,141,2019-04-01
UC0jDoh3tVXCaqJ6oTve8ebA,4,2019,0.928427296,12.80511954,0.572784658,9.221031149,505.5,2019-04-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,4,2019,0.57588558,2.357158872,0.343152552,2.35979652,37.6,2019-04-01
UCb7KjBkHa1kUqJYIiZLiBuA,4,2019,0.346061392,1.396092155,0.129708751,1.356620145,7.142857143,2019-04-01
UCZOnKo2JsXRX5AGVLa9Jd9w,4,2019,0.871184066,7.59006657,0.26715865,4.132928228,107,2019-04-01
UCJtEP0GoT7Xndn3LZKrgVxA,4,2019,0.622207731,2.949038749,0.282262443,0.699487793,15.09090909,2019-04-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,5,2019,0.700692978,4.625461204,0.837381988,3.993814617,90.55555556,2019-05-01
UCZOnKo2JsXRX5AGVLa9Jd9w,5,2019,0.783112768,5.468505048,0.276650103,2.635636628,34.33333333,2019-05-01
UCM7FTcrsCU2NpQ7ywJ3vemw,5,2019,0.837806301,9.935933839,0.841315312,4.754495974,69,2019-05-01
UC0jDoh3tVXCaqJ6oTve8ebA,5,2019,0.931493772,15.09185229,0.542468674,16.60232412,488.2,2019-05-01
UCb7KjBkHa1kUqJYIiZLiBuA,5,2019,0.49348708,2.274542155,0.130724559,1.718232225,23.375,2019-05-01
UCTZfshAstC5XukpE3OY62Jg,5,2019,0.457235391,1.517914837,0.175182896,3.674387048,40,2019-05-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,5,2019,0.700692978,4.625461204,0.837381988,3.993814617,90.55555556,2019-05-01
UCZOnKo2JsXRX5AGVLa9Jd9w,5,2019,0.783112768,5.468505048,0.276650103,2.635636628,34.33333333,2019-05-01
UCM7FTcrsCU2NpQ7ywJ3vemw,5,2019,0.837806301,9.935933839,0.841315312,4.754495974,69,2019-05-01
UC0jDoh3tVXCaqJ6oTve8ebA,5,2019,0.931493772,15.09185229,0.542468674,16.60232412,488.2,2019-05-01
UCb7KjBkHa1kUqJYIiZLiBuA,5,2019,0.49348708,2.274542155,0.130724559,1.718232225,23.375,2019-05-01
UCTZfshAstC5XukpE3OY62Jg,5,2019,0.457235391,1.517914837,0.175182896,3.674387048,40,2019-05-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,6,2019,0.594061411,2.81005713,0.503774916,0.886944817,6,2019-06-01
UCb7KjBkHa1kUqJYIiZLiBuA,6,2019,0.355077658,3.833627627,0.447089963,0,0,2019-06-01
UCTZfshAstC5XukpE3OY62Jg,6,2019,0.300925926,1.3487267,0.291934436,2.674606434,21,2019-06-01
UCZOnKo2JsXRX5AGVLa9Jd9w,6,2019,0.747518159,4.598609754,0.365388307,3.2148912,19.25,2019-06-01
UCM7FTcrsCU2NpQ7ywJ3vemw,6,2019,0.815902795,11.17359469,1.172336879,3.144289875,36.07142857,2019-06-01
UC0jDoh3tVXCaqJ6oTve8ebA,6,2019,0.940067209,16.30750087,0.657488626,11.61561411,494.1666667,2019-06-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,6,2019,0.594061411,2.81005713,0.503774916,0.886944817,6,2019-06-01
UCb7KjBkHa1kUqJYIiZLiBuA,6,2019,0.355077658,3.833627627,0.447089963,0,0,2019-06-01
UCTZfshAstC5XukpE3OY62Jg,6,2019,0.300925926,1.3487267,0.291934436,2.674606434,21,2019-06-01
UCZOnKo2JsXRX5AGVLa9Jd9w,6,2019,0.747518159,4.598609754,0.365388307,3.2148912,19.25,2019-06-01
UCM7FTcrsCU2NpQ7ywJ3vemw,6,2019,0.815902795,11.17359469,1.172336879,3.144289875,36.07142857,2019-06-01
UC0jDoh3tVXCaqJ6oTve8ebA,6,2019,0.940067209,16.30750087,0.657488626,11.61561411,494.1666667,2019-06-01
UCTZfshAstC5XukpE3OY62Jg,7,2019,0.580680968,2.322437672,0.245553219,3.045503573,56.375,2019-07-01
UCZOnKo2JsXRX5AGVLa9Jd9w,7,2019,0.856642512,5.004566326,0.297681425,0.857196164,2.5,2019-07-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,7,2019,0.58072929,3.330801803,0.374200496,1.666606503,15.71428571,2019-07-01
UCb7KjBkHa1kUqJYIiZLiBuA,7,2019,0.625178494,4.467687782,0.60938857,0.433012702,1.5,2019-07-01
UC0jDoh3tVXCaqJ6oTve8ebA,7,2019,0.931589812,16.21834397,0.743340509,9.212630751,467.7142857,2019-07-01
UCM7FTcrsCU2NpQ7ywJ3vemw,7,2019,0.798108001,8.171792166,0.89243905,4.451747886,73.3,2019-07-01
UCTZfshAstC5XukpE3OY62Jg,7,2019,0.580680968,2.322437672,0.245553219,3.045503573,56.375,2019-07-01
UCZOnKo2JsXRX5AGVLa9Jd9w,7,2019,0.856642512,5.004566326,0.297681425,0.857196164,2.5,2019-07-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,7,2019,0.58072929,3.330801803,0.374200496,1.666606503,15.71428571,2019-07-01
UCb7KjBkHa1kUqJYIiZLiBuA,7,2019,0.625178494,4.467687782,0.60938857,0.433012702,1.5,2019-07-01
UC0jDoh3tVXCaqJ6oTve8ebA,7,2019,0.931589812,16.21834397,0.743340509,9.212630751,467.7142857,2019-07-01
UCM7FTcrsCU2NpQ7ywJ3vemw,7,2019,0.798108001,8.171792166,0.89243905,4.451747886,73.3,2019-07-01
UC0jDoh3tVXCaqJ6oTve8ebA,8,2019,0.940215063,17.41325428,0.767164825,14.75403745,406.1666667,2019-08-01
UCZOnKo2JsXRX5AGVLa9Jd9w,8,2019,0.748662982,3.571000744,0.169937687,3.237246727,29.33333333,2019-08-01
UCb7KjBkHa1kUqJYIiZLiBuA,8,2019,0.732014572,4.113711493,0.173217417,7.314744629,290,2019-08-01
UCL0xYqqFmvasrNqArWDeN1g,8,2019,0.585644186,2.0157055,0.080663039,1.772131244,127,2019-08-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,8,2019,0.633354203,2.971636218,0.324459985,4.367904196,94.75,2019-08-01
UCTZfshAstC5XukpE3OY62Jg,8,2019,0.668150266,3.081876358,0.173926292,3.116613595,42,2019-08-01
UCM7FTcrsCU2NpQ7ywJ3vemw,8,2019,0.80547717,8.042243716,0.700208057,3.365290959,51.16666667,2019-08-01
UC0jDoh3tVXCaqJ6oTve8ebA,8,2019,0.940215063,17.41325428,0.767164825,14.75403745,406.1666667,2019-08-01
UCZOnKo2JsXRX5AGVLa9Jd9w,8,2019,0.748662982,3.571000744,0.169937687,3.237246727,29.33333333,2019-08-01
UCb7KjBkHa1kUqJYIiZLiBuA,8,2019,0.732014572,4.113711493,0.173217417,7.314744629,290,2019-08-01
UCL0xYqqFmvasrNqArWDeN1g,8,2019,0.585644186,2.0157055,0.080663039,1.772131244,127,2019-08-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,8,2019,0.633354203,2.971636218,0.324459985,4.367904196,94.75,2019-08-01
UCTZfshAstC5XukpE3OY62Jg,8,2019,0.668150266,3.081876358,0.173926292,3.116613595,42,2019-08-01
UCM7FTcrsCU2NpQ7ywJ3vemw,8,2019,0.80547717,8.042243716,0.700208057,3.365290959,51.16666667,2019-08-01
UCb7KjBkHa1kUqJYIiZLiBuA,9,2019,0.708813648,4.35952,0.578576648,0.983254058,9.5,2019-09-01
UCL0xYqqFmvasrNqArWDeN1g,9,2019,0.531928084,2.69125444,0.074071223,1.87538665,39,2019-09-01
UCZOnKo2JsXRX5AGVLa9Jd9w,9,2019,0.684719536,2.007068573,0.023069754,0,4,2019-09-01
UCTZfshAstC5XukpE3OY62Jg,9,2019,0.630427923,2.737907816,0.166065604,4.758471609,125.125,2019-09-01
UCM7FTcrsCU2NpQ7ywJ3vemw,9,2019,0.782604226,6.229648046,0.527999644,4.352313675,76.08695652,2019-09-01
UC0jDoh3tVXCaqJ6oTve8ebA,9,2019,0.938549005,15.95511839,0.778348975,15.90938048,549.5714286,2019-09-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,9,2019,0.563514204,2.626077444,0.32040617,2.878302311,76.14285714,2019-09-01
UCb7KjBkHa1kUqJYIiZLiBuA,9,2019,0.708813648,4.35952,0.578576648,0.983254058,9.5,2019-09-01
UCL0xYqqFmvasrNqArWDeN1g,9,2019,0.531928084,2.69125444,0.074071223,1.87538665,39,2019-09-01
UCZOnKo2JsXRX5AGVLa9Jd9w,9,2019,0.684719536,2.007068573,0.023069754,0,4,2019-09-01
UCTZfshAstC5XukpE3OY62Jg,9,2019,0.630427923,2.737907816,0.166065604,4.758471609,125.125,2019-09-01
UCM7FTcrsCU2NpQ7ywJ3vemw,9,2019,0.782604226,6.229648046,0.527999644,4.352313675,76.08695652,2019-09-01
UC0jDoh3tVXCaqJ6oTve8ebA,9,2019,0.938549005,15.95511839,0.778348975,15.90938048,549.5714286,2019-09-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,9,2019,0.563514204,2.626077444,0.32040617,2.878302311,76.14285714,2019-09-01
UCL0xYqqFmvasrNqArWDeN1g,10,2019,0.548795649,2.419987289,0.0790459,1.506155862,52,2019-10-01
UCb7KjBkHa1kUqJYIiZLiBuA,10,2019,0,0.001603857,0.408983524,3.247317324,38,2019-10-01
UCM7FTcrsCU2NpQ7ywJ3vemw,10,2019,0.819815948,7.374567944,0.508429022,3.206993985,47.56,2019-10-01
UC0jDoh3tVXCaqJ6oTve8ebA,10,2019,0.942252167,18.7055096,0.751857716,11.22236412,421.3333333,2019-10-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,10,2019,0.69699091,3.291345861,0.310995539,2.122115783,30,2019-10-01
UCTZfshAstC5XukpE3OY62Jg,10,2019,0.684915667,3.282198662,0.186285298,2.715399355,40.83333333,2019-10-01
UCL0xYqqFmvasrNqArWDeN1g,10,2019,0.548795649,2.419987289,0.0790459,1.506155862,52,2019-10-01
UCb7KjBkHa1kUqJYIiZLiBuA,10,2019,0,0.001603857,0.408983524,3.247317324,38,2019-10-01
UCM7FTcrsCU2NpQ7ywJ3vemw,10,2019,0.819815948,7.374567944,0.508429022,3.206993985,47.56,2019-10-01
UC0jDoh3tVXCaqJ6oTve8ebA,10,2019,0.942252167,18.7055096,0.751857716,11.22236412,421.3333333,2019-10-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,10,2019,0.69699091,3.291345861,0.310995539,2.122115783,30,2019-10-01
UCTZfshAstC5XukpE3OY62Jg,10,2019,0.684915667,3.282198662,0.186285298,2.715399355,40.83333333,2019-10-01
UCTZfshAstC5XukpE3OY62Jg,11,2019,0.586543172,2.379614085,0.16149849,4.936250004,61.14285714,2019-11-01
UC8XkixrRlmF77GG0ogNr5kg,11,2019,0.869650828,8.311561664,0.342875375,2.642493069,41,2019-11-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,11,2019,0.561185489,2.800012558,0.11355515,2.377509582,82.33333333,2019-11-01
UCb7KjBkHa1kUqJYIiZLiBuA,11,2019,0.417888544,1.720051523,0.125383074,2.585304549,107.2857143,2019-11-01
UCL0xYqqFmvasrNqArWDeN1g,11,2019,0.560138127,2.37746639,0.102137733,1.710599443,75,2019-11-01
UC0jDoh3tVXCaqJ6oTve8ebA,11,2019,0.911028105,11.87626426,0.414696353,12.80904742,523.4,2019-11-01
UCM7FTcrsCU2NpQ7ywJ3vemw,11,2019,0.819019434,9.068241657,0.798678946,2.628974989,39.36842105,2019-11-01
UCJtEP0GoT7Xndn3LZKrgVxA,11,2019,0.533448785,3.648085842,0.187782956,1.958697543,64,2019-11-01
UCTZfshAstC5XukpE3OY62Jg,11,2019,0.586543172,2.379614085,0.16149849,4.936250004,61.14285714,2019-11-01
UC8XkixrRlmF77GG0ogNr5kg,11,2019,0.869650828,8.311561664,0.342875375,2.642493069,41,2019-11-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,11,2019,0.561185489,2.800012558,0.11355515,2.377509582,82.33333333,2019-11-01
UCb7KjBkHa1kUqJYIiZLiBuA,11,2019,0.417888544,1.720051523,0.125383074,2.585304549,107.2857143,2019-11-01
UCL0xYqqFmvasrNqArWDeN1g,11,2019,0.560138127,2.37746639,0.102137733,1.710599443,75,2019-11-01
UC0jDoh3tVXCaqJ6oTve8ebA,11,2019,0.911028105,11.87626426,0.414696353,12.80904742,523.4,2019-11-01
UCM7FTcrsCU2NpQ7ywJ3vemw,11,2019,0.819019434,9.068241657,0.798678946,2.628974989,39.36842105,2019-11-01
UCJtEP0GoT7Xndn3LZKrgVxA,11,2019,0.533448785,3.648085842,0.187782956,1.958697543,64,2019-11-01
UCZOnKo2JsXRX5AGVLa9Jd9w,12,2019,0.856104798,7.337428013,0.426863061,13.02083861,366,2019-12-01
UC0jDoh3tVXCaqJ6oTve8ebA,12,2019,0.930820865,16.3578673,0.78017629,12.01183704,465.6666667,2019-12-01
UCb7KjBkHa1kUqJYIiZLiBuA,12,2019,0.505507197,1.761426879,0.085035019,1.815286508,22.45454545,2019-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,12,2019,0.52943438,2.102015284,0.157682076,2.017732631,38.55555556,2019-12-01
UCM7FTcrsCU2NpQ7ywJ3vemw,12,2019,0.770090829,6.939546621,0.444214875,2.892259528,53.26923077,2019-12-01
UC8XkixrRlmF77GG0ogNr5kg,12,2019,0.843224607,5.327445702,0.214196596,2.432847095,46.76,2019-12-01
UCL0xYqqFmvasrNqArWDeN1g,12,2019,0.549570751,2.602524169,0.101864222,1.797777792,16.5,2019-12-01
UCTZfshAstC5XukpE3OY62Jg,12,2019,0.599773875,2.831708227,0.199828917,3.636197978,88.42857143,2019-12-01
UCJtEP0GoT7Xndn3LZKrgVxA,12,2019,0.532070229,3.402907455,0.224697475,1.60937751,27.33870968,2019-12-01
UCZOnKo2JsXRX5AGVLa9Jd9w,12,2019,0.856104798,7.337428013,0.426863061,13.02083861,366,2019-12-01
UC0jDoh3tVXCaqJ6oTve8ebA,12,2019,0.930820865,16.3578673,0.78017629,12.01183704,465.6666667,2019-12-01
UCb7KjBkHa1kUqJYIiZLiBuA,12,2019,0.505507197,1.761426879,0.085035019,1.815286508,22.45454545,2019-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,12,2019,0.52943438,2.102015284,0.157682076,2.017732631,38.55555556,2019-12-01
UCM7FTcrsCU2NpQ7ywJ3vemw,12,2019,0.770090829,6.939546621,0.444214875,2.892259528,53.26923077,2019-12-01
UC8XkixrRlmF77GG0ogNr5kg,12,2019,0.843224607,5.327445702,0.214196596,2.432847095,46.76,2019-12-01
UCL0xYqqFmvasrNqArWDeN1g,12,2019,0.549570751,2.602524169,0.101864222,1.797777792,16.5,2019-12-01
UCTZfshAstC5XukpE3OY62Jg,12,2019,0.599773875,2.831708227,0.199828917,3.636197978,88.42857143,2019-12-01
UCJtEP0GoT7Xndn3LZKrgVxA,12,2019,0.532070229,3.402907455,0.224697475,1.60937751,27.33870968,2019-12-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,1,2020,0.532462251,1.848066455,0.143011509,2.03181414,72.35714286,2020-01-01
UC8XkixrRlmF77GG0ogNr5kg,1,2020,0.823585406,5.15664703,0.244473174,4.398502309,116.1363636,2020-01-01
UCTZfshAstC5XukpE3OY62Jg,1,2020,0.661118031,2.672179795,0.322222001,6.782251078,199.125,2020-01-01
UCb7KjBkHa1kUqJYIiZLiBuA,1,2020,0.515706764,2.056007642,0.233707067,2.884307984,55.4,2020-01-01
UCJtEP0GoT7Xndn3LZKrgVxA,1,2020,0.547656272,3.07660248,0.272410554,0.609766152,9.338461538,2020-01-01
UCM7FTcrsCU2NpQ7ywJ3vemw,1,2020,0.776856318,7.010466989,0.497632057,2.298152492,42.12,2020-01-01
UC0jDoh3tVXCaqJ6oTve8ebA,1,2020,0.919142375,14.51503833,0.360122321,8.757649734,250,2020-01-01
UCZOnKo2JsXRX5AGVLa9Jd9w,1,2020,0.808450835,5.563561017,0.494949535,4.092399644,159.4,2020-01-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,1,2020,0.532462251,1.848066455,0.143011509,2.03181414,72.35714286,2020-01-01
UC8XkixrRlmF77GG0ogNr5kg,1,2020,0.823585406,5.15664703,0.244473174,4.398502309,116.1363636,2020-01-01
UCTZfshAstC5XukpE3OY62Jg,1,2020,0.661118031,2.672179795,0.322222001,6.782251078,199.125,2020-01-01
UCb7KjBkHa1kUqJYIiZLiBuA,1,2020,0.515706764,2.056007642,0.233707067,2.884307984,55.4,2020-01-01
UCJtEP0GoT7Xndn3LZKrgVxA,1,2020,0.547656272,3.07660248,0.272410554,0.609766152,9.338461538,2020-01-01
UCM7FTcrsCU2NpQ7ywJ3vemw,1,2020,0.776856318,7.010466989,0.497632057,2.298152492,42.12,2020-01-01
UC0jDoh3tVXCaqJ6oTve8ebA,1,2020,0.919142375,14.51503833,0.360122321,8.757649734,250,2020-01-01
UCZOnKo2JsXRX5AGVLa9Jd9w,1,2020,0.808450835,5.563561017,0.494949535,4.092399644,159.4,2020-01-01
UCTZfshAstC5XukpE3OY62Jg,2,2020,0.571638633,1.916334353,0.08308267,2.668121487,72,2020-02-01
UC8XkixrRlmF77GG0ogNr5kg,2,2020,0.857064487,5.987286881,0.325342005,2.922982387,61.92857143,2020-02-01
UCM7FTcrsCU2NpQ7ywJ3vemw,2,2020,0.773670822,6.645342525,0.522601201,2.788900024,34.05555556,2020-02-01
UCJtEP0GoT7Xndn3LZKrgVxA,2,2020,0.571029984,2.873891497,0.271531662,0.547122941,5.418604651,2020-02-01
UCZOnKo2JsXRX5AGVLa9Jd9w,2,2020,0.629543821,5.313780572,0.690324542,0,1.333333333,2020-02-01
UC0jDoh3tVXCaqJ6oTve8ebA,2,2020,0.945701305,22.85531865,1.085461692,11.25364317,478,2020-02-01
UCL0xYqqFmvasrNqArWDeN1g,2,2020,0.837988827,4.962628983,0.302599328,0,1,2020-02-01
UC7ZcCX4PLJd6VnNVQ4hn1pA,2,2020,0.629485485,2.736199491,0.357982937,2.479525541,45.46153846,2020-02-01
UCTZfshAstC5XukpE3OY62Jg,2,2020,0.571638633,1.916334353,0.08308267,2.668121487,72,2020-02-01
UC8XkixrRlmF77GG0ogNr5kg,2,2020,0.857064487,5.987286881,0.325342005,2.922982387,61.92857143,2020-02-01
UCM7FTcrsCU2NpQ7ywJ3vemw,2,2020,0.773670822,6.645342525,0.522601201,2.788900024,34.05555556,2020-02-01
UCJtEP0GoT7Xndn3LZKrgVxA,2,2020,0.571029984,2.873891497,0.271531662,0.547122941,5.418604651,2020-02-01
UCZOnKo2JsXRX5AGVLa9Jd9w,2,2020,0.629543821,5.313780572,0.690324542,0,1.333333333,2020-02-01
